user_id,stay_lat,stay_lon,arrival_time,departure_time,dwell_time_minutes,lat,lon,cluster_label
1,18.16328458970095,92.23938363565837,2023-01-07 11:57:00.886305,2023-01-09 08:31:28.833315,2674.4657835000003,18.16328458970095,92.23938363565837,0
1,15.639160378803952,90.30421183203258,2023-01-09 08:46:13.833315,2023-01-09 13:04:14.191683,258.0059728,15.639160378803952,90.30421183203258,2
1,24.240503725496012,73.01008616431386,2023-01-09 17:55:29.191683,2023-01-09 18:04:14.191683,8.75,24.240503725496012,73.01008616431386,5
1,24.243122022788615,73.00079549663845,2023-01-09 18:05:14.191683,2023-01-09 18:51:25.272272,46.18467648333333,24.243122022788615,73.00079549663845,5
1,15.63813048228644,90.30562580097838,2023-01-09 21:21:25.272272,2023-01-09 23:59:40.272272,158.25,15.63813048228644,90.30562580097838,2
1,18.163447009692007,92.23925579513583,2023-01-10 01:30:00.000000,2023-01-10 07:29:37.773409,359.6295568166667,18.163447009692007,92.23925579513583,0
1,15.639890201917652,90.30543592094466,2023-01-10 07:40:37.773409,2023-01-10 12:28:00.737219,287.3827301666667,15.639890201917652,90.30543592094466,2
1,14.733148631247433,87.61077088749819,2023-01-10 12:59:30.737219,2023-01-10 13:18:00.737219,18.5,14.733148631247433,87.61077088749819,6
1,14.733886620136664,87.60604957962023,2023-01-10 13:19:00.737219,2023-01-10 14:09:35.135131,50.57329853333333,14.733886620136664,87.60604957962023,6
1,15.640321334049663,90.30490533220681,2023-01-10 14:24:50.135131,2023-01-10 18:38:42.343633,253.8701417,15.640321334049663,90.30490533220681,2
1,18.16346011678034,92.23968634211903,2023-01-10 18:55:57.343633,2023-01-11 08:08:56.411178,792.9844590833333,18.16346011678034,92.23968634211903,0
1,15.639184620468018,90.30440983813608,2023-01-11 08:20:11.411178,2023-01-11 12:23:08.115708,242.9450755,15.639184620468018,90.30440983813608,2
1,18.9310139389379,75.0094751693865,2023-01-11 13:44:53.115708,2023-01-11 14:34:16.323183,49.38679125,18.9310139389379,75.0094751693865,1
1,15.639120615788743,90.30631397867366,2023-01-11 16:46:16.323183,2023-01-11 20:50:14.249464,243.96543801666667,15.639120615788743,90.30631397867366,2
1,18.16332613846812,92.23923374244502,2023-01-11 21:07:29.249464,2023-01-12 08:21:10.725611,673.6912691166667,18.16332613846812,92.23923374244502,0
1,15.639020819016988,90.30535850889116,2023-01-12 08:33:55.725611,2023-01-12 12:29:29.745639,235.56700046666668,15.639020819016988,90.30535850889116,2
1,19.07556782476776,79.74754098967496,2023-01-12 14:07:14.745639,2023-01-12 14:51:33.787518,44.31736465,19.07556782476776,79.74754098967496,4
1,15.639668699996282,90.30542022054581,2023-01-12 17:11:18.787518,2023-01-12 21:19:24.328190,248.0923445333333,15.639668699996282,90.30542022054581,2
1,18.16122696280979,92.23929252049794,2023-01-12 21:36:39.328190,2023-01-12 22:25:54.328190,49.25,18.16122696280979,92.23929252049794,0
1,18.163844890288356,92.23964422071484,2023-01-12 22:26:54.328190,2023-01-13 08:22:39.423961,595.7515961833334,18.163844890288356,92.23964422071484,0
1,15.639394601375395,90.30489996837738,2023-01-13 08:37:09.423961,2023-01-13 12:52:05.160144,254.9289363833333,15.639394601375395,90.30489996837738,2
1,15.666012671604346,86.17093992472158,2023-01-13 13:13:35.160144,2023-01-13 14:14:11.486396,60.60543753333333,15.666012671604346,86.17093992472158,3
1,15.639437129641621,90.30524758516336,2023-01-13 14:53:56.486396,2023-01-13 19:32:16.746069,278.3376612166667,15.639437129641621,90.30524758516336,2
1,19.078475018288938,79.74473236196174,2023-01-13 20:23:01.746069,2023-01-13 20:43:22.734135,20.3498011,19.078475018288938,79.74473236196174,4
1,18.163492026073076,92.23928552267263,2023-01-13 21:38:07.734135,2023-01-15 08:07:58.019699,2069.8380927333333,18.163492026073076,92.23928552267263,0
1,18.93140332888674,75.0144454323691,2023-01-15 09:23:28.019699,2023-01-15 09:37:43.019699,14.25,18.93140332888674,75.0144454323691,1
1,18.932462563432292,75.00842784188907,2023-01-15 09:38:43.019699,2023-01-15 13:17:28.595947,218.7596041333333,18.932462563432292,75.00842784188907,1
1,18.16345144581765,92.24016344295102,2023-01-15 14:32:58.595947,2023-01-15 15:24:13.595947,51.25,18.16345144581765,92.24016344295102,0
1,18.163276335261223,92.2395931903038,2023-01-15 15:25:13.595947,2023-01-16 08:00:12.430197,994.9805708333332,18.163276335261223,92.2395931903038,0
1,15.63944782890227,90.30505742882056,2023-01-16 08:10:27.430197,2023-01-16 12:30:21.549057,259.90198100000003,15.63944782890227,90.30505742882056,2
1,14.735589135881678,87.61361271069323,2023-01-16 12:43:51.549057,2023-01-16 13:46:25.785627,62.5706095,14.735589135881678,87.61361271069323,6
1,15.641703037526085,90.29283176038169,2023-01-16 14:32:10.785627,2023-01-16 14:37:55.785627,5.75,15.641703037526085,90.29283176038169,2
1,15.639143631471068,90.30490374598881,2023-01-16 14:38:55.785627,2023-01-16 18:38:54.481551,239.9782654,15.639143631471068,90.30490374598881,2
1,19.7802875321297,81.73863957577109,2023-01-16 19:23:39.481551,2023-01-16 19:33:54.481551,10.25,19.7802875321297,81.73863957577109,7
1,19.784743518997008,81.73448656588998,2023-01-16 19:34:54.481551,2023-01-16 20:06:56.189651,32.028468333333336,19.784743518997008,81.73448656588998,7
1,18.16270475901413,92.23967937958274,2023-01-16 20:53:41.189651,2023-01-17 08:07:50.294114,674.15174105,18.16270475901413,92.23967937958274,0
1,15.639725927065923,90.30526722352965,2023-01-17 08:18:20.294114,2023-01-17 12:01:47.092249,223.4466355833333,15.639725927065923,90.30526722352965,2
1,15.665243247245545,86.17008344054452,2023-01-17 12:31:47.092249,2023-01-17 13:13:36.402851,41.82184336666667,15.665243247245545,86.17008344054452,3
1,15.63876912467632,90.30537050779506,2023-01-17 13:37:36.402851,2023-01-17 17:53:48.221622,256.19697951666666,15.63876912467632,90.30537050779506,2
1,18.154550951689867,92.23739331891868,2023-01-17 18:11:03.221622,2023-01-17 18:16:18.221622,5.25,18.154550951689867,92.23739331891868,0
1,18.16335160271041,92.23922541209646,2023-01-17 18:17:18.221622,2023-01-18 08:20:58.431947,843.6701720833333,18.16335160271041,92.23922541209646,0
1,15.638707369795195,90.30514647242202,2023-01-18 08:31:13.431947,2023-01-18 11:34:59.040762,183.76014691666663,15.638707369795195,90.30514647242202,2
1,18.92988712915062,75.0125622719099,2023-01-18 13:16:44.040762,2023-01-18 14:07:03.107282,50.31777533333333,18.92988712915062,75.0125622719099,1
1,15.640255130689726,90.30550536126078,2023-01-18 15:29:03.107282,2023-01-18 17:17:18.107282,108.25,15.640255130689726,90.30550536126078,2
1,15.639185879338173,90.30544931949191,2023-01-18 17:18:18.107282,2023-01-18 19:19:44.379437,121.43786925,15.639185879338173,90.30544931949191,2
1,18.163424250070932,92.23967929401594,2023-01-18 19:36:59.379437,2023-01-19 08:28:50.007038,771.84379335,18.163424250070932,92.23967929401594,0
1,15.638687765903112,90.30557584843123,2023-01-19 08:39:35.007038,2023-01-19 12:56:04.897049,256.49816685,15.638687765903112,90.30557584843123,2
1,24.244050794155626,73.00438660261166,2023-01-19 15:11:04.897049,2023-01-19 15:55:10.966816,44.10116278333333,24.244050794155626,73.00438660261166,5
1,15.63766085776273,90.30621966319173,2023-01-19 18:16:40.966816,2023-01-19 18:48:55.966816,32.25,15.63766085776273,90.30621966319173,2
1,15.63852896396595,90.30574910778367,2023-01-19 18:49:55.966816,2023-01-19 21:54:57.920803,185.03256645,15.63852896396595,90.30574910778367,2
1,14.734270979519806,87.60570245978911,2023-01-19 22:07:27.920803,2023-01-19 23:05:31.121506,58.05334505,14.734270979519806,87.60570245978911,6
1,18.163769243822692,92.23959781962037,2023-01-19 23:34:16.121506,2023-01-20 07:53:56.883751,499.67937075,18.163769243822692,92.23959781962037,0
1,15.639753677517415,90.30524674726115,2023-01-20 08:04:11.883751,2023-01-20 11:13:56.786014,189.74837105,15.639753677517415,90.30524674726115,2
1,18.931777162993477,75.01176795885601,2023-01-20 13:00:56.786014,2023-01-20 14:04:18.420840,63.36058043333333,18.931777162993477,75.01176795885601,1
1,15.639124689543584,90.30602376988993,2023-01-20 16:28:03.420840,2023-01-20 18:10:18.420840,102.25,15.639124689543584,90.30602376988993,2
1,15.639036047630778,90.30718193649078,2023-01-20 18:11:18.420840,2023-01-20 20:06:51.477222,115.5509397,15.639036047630778,90.30718193649078,2
1,18.16359551559532,92.23973703593947,2023-01-20 20:24:06.477222,2023-01-22 07:19:40.059515,2095.5597048833333,18.16359551559532,92.23973703593947,0
1,19.782681054442136,81.73629411179715,2023-01-22 08:06:10.059515,2023-01-22 08:16:25.059515,10.25,19.782681054442136,81.73629411179715,7
1,19.78242921402255,81.7327993444957,2023-01-22 08:17:25.059515,2023-01-22 09:49:52.514712,92.45758661666667,19.78242921402255,81.7327993444957,7
1,18.165895657763663,92.23388557311314,2023-01-22 10:36:22.514712,2023-01-22 10:42:37.514712,6.25,18.165895657763663,92.23388557311314,0
1,18.16331104420785,92.24001649142217,2023-01-22 10:43:37.514712,2023-01-23 07:54:31.444248,1270.8988256,18.16331104420785,92.24001649142217,0
1,15.638896836089982,90.30444631494552,2023-01-23 08:04:16.444248,2023-01-23 12:58:38.437869,294.36656035000004,15.638896836089982,90.30444631494552,2
1,15.665261870727363,86.17109264451669,2023-01-23 13:28:38.437869,2023-01-23 14:45:37.865931,76.9904677,15.665261870727363,86.17109264451669,3
1,15.639978570675012,90.29816284481967,2023-01-23 15:21:22.865931,2023-01-23 15:30:52.865931,9.5,15.639978570675012,90.29816284481967,2
1,15.640274443507149,90.3059841430376,2023-01-23 15:31:52.865931,2023-01-23 19:07:05.320022,215.2075681833333,15.640274443507149,90.3059841430376,2
1,18.163041132618872,92.23959778354028,2023-01-23 19:24:20.320022,2023-01-24 08:51:29.258191,807.1489694833333,18.163041132618872,92.23959778354028,0
1,15.639623075110274,90.30465633220575,2023-01-24 09:01:59.258191,2023-01-24 13:03:18.228370,241.31616965,15.639623075110274,90.30465633220575,2
1,18.92707639167193,75.01524539615568,2023-01-24 17:41:03.228370,2023-01-24 17:47:48.228370,6.75,18.92707639167193,75.01524539615568,1
1,18.932118123783194,75.01064497017173,2023-01-24 17:48:48.228370,2023-01-24 18:55:15.697719,66.45782248333333,18.932118123783194,75.01064497017173,1
1,15.639428699322089,90.30505956964018,2023-01-24 21:43:15.697719,2023-01-24 23:59:45.697719,136.5,15.639428699322089,90.30505956964018,2
1,18.161876947579174,92.2374140176931,2023-01-25 05:58:49.106260,2023-01-25 06:14:00.000000,15.181562333333334,18.161876947579174,92.2374140176931,0
1,18.16294609279047,92.23995933241336,2023-01-25 06:15:00.000000,2023-01-25 07:55:13.936583,100.23227638333331,18.16294609279047,92.23995933241336,0
1,15.639565952607443,90.30532411472251,2023-01-25 08:04:13.936583,2023-01-25 12:32:47.926974,268.56650651666666,15.639565952607443,90.30532411472251,2
1,15.66618781453785,86.16987830233275,2023-01-25 13:11:02.926974,2023-01-25 14:10:20.716685,59.29649518333333,15.66618781453785,86.16987830233275,3
1,15.639439959899589,90.30537055880802,2023-01-25 14:35:35.716685,2023-01-25 18:23:10.116021,227.57332226666668,15.639439959899589,90.30537055880802,2
1,18.157453804866876,92.24125957828133,2023-01-25 18:40:25.116021,2023-01-25 18:53:40.116021,13.25,18.157453804866876,92.24125957828133,0
1,18.163643203259532,92.23934487036033,2023-01-25 18:54:40.116021,2023-01-26 08:23:45.389588,809.0878927833332,18.163643203259532,92.23934487036033,0
1,15.63958471304426,90.30572516097895,2023-01-26 08:36:00.389588,2023-01-26 12:48:06.245987,252.09760665,15.63958471304426,90.30572516097895,2
1,19.07583370393705,79.74873320643717,2023-01-26 13:49:36.245987,2023-01-26 14:35:29.672694,45.89044511666667,19.07583370393705,79.74873320643717,4
1,15.639472965214551,90.30565051376274,2023-01-26 16:02:29.672694,2023-01-26 20:30:56.844478,268.4528630666667,15.639472965214551,90.30565051376274,2
1,18.16363752892116,92.23958347516498,2023-01-26 20:48:11.844478,2023-01-27 07:48:28.542649,660.2783028499999,18.16363752892116,92.23958347516498,0
1,15.639622045358967,90.30530678255715,2023-01-27 08:02:43.542649,2023-01-27 12:01:06.681114,238.38564108333333,15.639622045358967,90.30530678255715,2
1,14.735307243557964,87.6070843776927,2023-01-27 12:17:51.681114,2023-01-27 13:10:06.681114,52.25,14.735307243557964,87.6070843776927,6
1,14.731938405365632,87.60373939655831,2023-01-27 13:11:06.681114,2023-01-27 13:17:08.609273,6.032135983333333,14.731938405365632,87.60373939655831,6
1,15.639555256559568,90.30402324281474,2023-01-27 13:33:53.609273,2023-01-27 16:57:34.253187,203.67739856666668,15.639555256559568,90.30402324281474,2
1,16.102230074212112,79.1542232279399,2023-01-27 17:46:04.253187,2023-01-27 17:54:19.253187,8.25,16.102230074212112,79.1542232279399,-1
1,16.102739261914078,79.14834150243908,2023-01-27 17:55:19.253187,2023-01-27 18:32:49.549187,37.50493333333333,16.102739261914078,79.14834150243908,-1
1,18.163647476150015,92.2374981543795,2023-01-27 19:31:19.549187,2023-01-27 20:22:34.549187,51.25,18.163647476150015,92.2374981543795,0
1,18.163541175127065,92.2394422823723,2023-01-27 20:23:34.549187,2023-01-29 07:57:48.649604,2134.23500695,18.163541175127065,92.2394422823723,0
1,15.668116351212,86.1695797326761,2023-01-29 08:28:03.649604,2023-01-29 08:35:18.649604,7.25,15.668116351212,86.1695797326761,3
1,15.666031296476909,86.16736648533418,2023-01-29 08:36:18.649604,2023-01-29 10:20:31.291093,104.21069148333332,15.666031296476909,86.16736648533418,3
1,18.160984935547056,92.2406756536749,2023-01-29 10:50:31.291093,2023-01-29 11:22:46.291093,32.25,18.160984935547056,92.2406756536749,0
1,18.1635334060578,92.23946218365506,2023-01-29 11:23:46.291093,2023-01-30 06:51:29.203646,1167.7152092166666,18.1635334060578,92.23946218365506,0
1,15.639832907238436,90.3057617117191,2023-01-30 07:05:14.203646,2023-01-30 11:55:16.145903,290.03237095,15.639832907238436,90.3057617117191,2
1,19.074331555641244,79.7414747900333,2023-01-30 12:52:01.145903,2023-01-30 13:06:16.145903,14.25,19.074331555641244,79.7414747900333,4
1,19.07636240783671,79.74272087021653,2023-01-30 13:07:16.145903,2023-01-30 14:15:59.756446,68.72684238333333,19.07636240783671,79.74272087021653,4
1,15.639821429884147,90.30476182161902,2023-01-30 16:46:59.756446,2023-01-30 20:44:02.042122,237.0380946,15.639821429884147,90.30476182161902,2
1,18.16449054651366,92.23802750553308,2023-01-30 21:01:02.042122,2023-01-30 21:15:17.042122,14.25,18.16449054651366,92.23802750553308,0
1,18.16319280799586,92.23946289934952,2023-01-30 21:16:17.042122,2023-01-31 07:15:21.091889,599.0674961166666,18.16319280799586,92.23946289934952,0
1,15.639487200143748,90.30542605201865,2023-01-31 07:27:21.091889,2023-01-31 11:43:24.176118,256.05140381666666,15.639487200143748,90.30542605201865,2
1,18.930772388713784,75.01119343627556,2023-01-31 13:06:09.176118,2023-01-31 14:24:41.887949,78.54519718333333,18.930772388713784,75.01119343627556,1
1,15.639757285721558,90.30489986779797,2023-01-31 15:52:11.887949,2023-01-31 17:08:26.887949,76.25,15.639757285721558,90.30489986779797,2
1,15.638736339288103,90.30531686626978,2023-01-31 17:09:26.887949,2023-01-31 20:10:18.224037,180.85560146666663,15.638736339288103,90.30531686626978,2
1,18.162905530227132,92.23916984111975,2023-01-31 20:27:48.224037,2023-02-01 08:54:41.332019,746.8851330333333,18.162905530227132,92.23916984111975,0
1,15.639538727641646,90.30462736162426,2023-02-01 09:03:56.332019,2023-02-01 12:55:57.368771,232.0172792,15.639538727641646,90.30462736162426,2
1,19.07467513649856,79.74494178793667,2023-02-01 14:41:27.368771,2023-02-01 15:51:57.368771,70.5,19.07467513649856,79.74494178793667,4
1,19.081143320972533,79.74246709716726,2023-02-01 15:52:57.368771,2023-02-01 16:06:15.697270,13.305474983333331,19.081143320972533,79.74246709716726,4
1,15.639313827572067,90.30673524930477,2023-02-01 17:38:00.697270,2023-02-01 21:09:05.361856,211.0777431,15.639313827572067,90.30673524930477,2
1,18.163217348800607,92.2394278797792,2023-02-01 21:26:35.361856,2023-02-02 08:18:44.733636,652.1561963333334,18.163217348800607,92.2394278797792,0
1,15.63979918161341,90.30503635704898,2023-02-02 08:28:44.733636,2023-02-02 12:53:19.342709,264.5768178833333,15.63979918161341,90.30503635704898,2
1,19.07503032526681,79.74691656400034,2023-02-02 14:40:19.342709,2023-02-02 15:31:44.635793,51.4215514,19.07503032526681,79.74691656400034,4
1,15.638987610204165,90.30462107533648,2023-02-02 16:52:29.635793,2023-02-02 21:04:47.294388,252.2943099166667,15.638987610204165,90.30462107533648,2
1,14.731798752678653,87.60590276426572,2023-02-02 21:17:17.294388,2023-02-02 21:45:18.019801,28.012090216666664,14.731798752678653,87.60590276426572,6
1,18.16323910078098,92.23938749104329,2023-02-02 22:14:03.019801,2023-02-03 08:00:40.688330,586.6278088166667,18.16323910078098,92.23938749104329,0
1,15.646758475745898,90.30552229450228,2023-02-03 08:14:40.688330,2023-02-03 08:28:55.688330,14.25,15.646758475745898,90.30552229450228,2
1,15.63930863731108,90.30575039886433,2023-02-03 08:29:55.688330,2023-02-03 11:51:00.093546,201.07342026666663,15.63930863731108,90.30575039886433,2
1,15.666172678165278,86.1746476414533,2023-02-03 12:25:00.093546,2023-02-03 12:33:30.093546,8.5,15.666172678165278,86.1746476414533,3
1,15.665927468890708,86.16719511522331,2023-02-03 12:34:30.093546,2023-02-03 13:49:58.887218,75.47989453333334,15.665927468890708,86.16719511522331,3
1,15.638973703439389,90.3046666090808,2023-02-03 14:34:58.887218,2023-02-03 18:05:29.315391,210.50713621666668,15.638973703439389,90.3046666090808,2
1,18.163011122535952,92.23901686340142,2023-02-03 18:22:59.315391,2023-02-04 08:27:30.049874,844.5122413833334,18.163011122535952,92.23901686340142,0
1,24.23927731022492,73.0031138167903,2023-02-04 09:59:30.049874,2023-02-04 10:08:45.049874,9.25,24.23927731022492,73.0031138167903,5
1,24.244112527840798,73.00041382454327,2023-02-04 10:09:45.049874,2023-02-04 13:19:43.450241,189.97333945,24.244112527840798,73.00041382454327,5
1,18.16325832704733,92.23900200763643,2023-02-04 14:51:43.450241,2023-02-04 15:24:58.450241,33.25,18.16325832704733,92.23900200763643,0
1,18.16336813453124,92.23941580602357,2023-02-04 15:25:58.450241,2023-02-05 07:08:55.358583,942.9484723666668,18.16336813453124,92.23941580602357,0
1,15.669510707925411,86.17223406706242,2023-02-05 07:38:55.358583,2023-02-05 07:46:10.358583,7.25,15.669510707925411,86.17223406706242,3
1,15.664958683262562,86.16790847117043,2023-02-05 07:47:10.358583,2023-02-05 10:45:47.074672,178.61193481666666,15.664958683262562,86.16790847117043,3
1,18.163236706976047,92.23962200849117,2023-02-05 11:16:02.074672,2023-02-06 07:58:16.761139,1242.24477445,18.163236706976047,92.23962200849117,0
1,15.63923777614452,90.30487450701571,2023-02-06 08:14:31.761139,2023-02-06 10:50:37.002870,156.08736218333334,15.63923777614452,90.30487450701571,2
1,18.93164051968807,75.01244478773813,2023-02-06 12:30:52.002870,2023-02-06 13:43:16.520463,72.40862655,18.93164051968807,75.01244478773813,1
1,15.63858902340515,90.3056521734353,2023-02-06 15:09:01.520463,2023-02-06 19:18:50.513957,249.81655823333327,15.63858902340515,90.3056521734353,2
1,18.931567751239545,75.01719786466195,2023-02-06 20:28:35.513957,2023-02-06 20:34:50.513957,6.25,18.931567751239545,75.01719786466195,1
1,18.931463893663242,75.00907271460547,2023-02-06 20:35:50.513957,2023-02-06 21:38:11.903750,62.35649655,18.931463893663242,75.00907271460547,1
1,18.163205170123334,92.2393470078733,2023-02-06 22:53:41.903750,2023-02-07 01:00:00.000000,126.30160416666666,18.163205170123334,92.2393470078733,0
1,18.163587213570697,92.23934937902092,2023-02-07 01:01:00.000000,2023-02-07 08:34:12.965461,453.21609101666667,18.163587213570697,92.23934937902092,0
1,15.638175592167718,90.30508122846697,2023-02-07 08:43:27.965461,2023-02-07 13:11:00.966203,267.5500123666667,15.638175592167718,90.30508122846697,2
1,15.665687103415445,86.16908573306353,2023-02-07 13:30:15.966203,2023-02-07 14:45:19.496666,75.05884105,15.665687103415445,86.16908573306353,3
1,15.640123444515472,90.30502088308681,2023-02-07 15:06:49.496666,2023-02-07 16:56:04.496666,109.25,15.640123444515472,90.30502088308681,2
1,15.640004376977698,90.3067340979386,2023-02-07 16:57:04.496666,2023-02-07 18:39:42.260448,102.62939636666668,15.640004376977698,90.3067340979386,2
1,18.163389200639276,92.23946041023169,2023-02-07 18:56:57.260448,2023-02-08 07:28:52.078403,751.9136325833333,18.163389200639276,92.23946041023169,0
1,15.646444831438519,90.30867526917098,2023-02-08 07:44:22.078403,2023-02-08 07:50:37.078403,6.25,15.646444831438519,90.30867526917098,2
1,15.639474252468798,90.30613567168427,2023-02-08 07:51:37.078403,2023-02-08 12:10:15.223472,258.63575115,15.639474252468798,90.30613567168427,2
1,18.930195952982704,75.01073434026054,2023-02-08 13:36:45.223472,2023-02-08 14:44:50.289280,68.08443013333333,18.930195952982704,75.01073434026054,1
1,15.641444694917105,90.30313058367994,2023-02-08 16:00:35.289280,2023-02-08 16:25:50.289280,25.25,15.641444694917105,90.30313058367994,2
1,15.639635852342389,90.30585819924237,2023-02-08 16:26:50.289280,2023-02-08 19:19:52.380673,173.03485655,15.639635852342389,90.30585819924237,2
1,24.24403851207784,73.00225187624604,2023-02-08 20:52:37.380673,2023-02-08 21:40:19.756980,47.706271783333335,24.24403851207784,73.00225187624604,5
1,18.163175458902256,92.23968897608606,2023-02-08 23:12:19.756980,2023-02-09 08:09:05.513727,536.76261245,18.163175458902256,92.23968897608606,0
