user_id,stay_lat,stay_lon,arrival_time,departure_time,dwell_time_minutes
1,39.94183107192654,116.31687715609216,2023-01-12 14:07:14.745639,2023-01-12 14:51:33.787518,44.317364649999995
1,39.87809152918275,116.49932813820111,2023-01-12 17:11:18.787518,2023-01-12 21:19:24.328190,248.09234453333332
1,39.92486908720674,116.53274743507733,2023-01-12 21:36:39.328190,2023-01-12 22:25:54.328190,49.25
1,39.92491765251508,116.53275351281779,2023-01-12 22:26:54.328190,2023-01-13 08:22:39.423961,595.7515961833334
1,39.878086444365024,116.49931914771005,2023-01-13 08:37:09.423961,2023-01-13 12:52:05.160144,254.92893638333334
1,39.878580237565444,116.4278800780379,2023-01-13 13:13:35.160144,2023-01-13 14:14:11.486396,60.60543753333333
1,39.878087233309095,116.49932515488464,2023-01-13 14:53:56.486396,2023-01-13 19:32:16.746069,278.3376612166667
1,39.94188500342423,116.31682862012451,2023-01-13 20:23:01.746069,2023-01-13 20:43:22.734135,20.349801099999997
1,39.92491110651273,116.53274731414771,2023-01-13 21:38:07.734135,2023-01-15 08:07:58.019699,2069.8380927333333
1,39.93915666889151,116.23508441022318,2023-01-15 09:23:28.019699,2023-01-15 09:37:43.019699,14.25
1,39.93917631880647,116.23498042008757,2023-01-15 09:38:43.019699,2023-01-15 13:17:28.595947,218.7596041333333
1,39.92491035370631,116.53276248551059,2023-01-15 14:32:58.595947,2023-01-15 15:24:13.595947,51.25
1,39.9249071052213,116.53275263095995,2023-01-15 15:25:13.595947,2023-01-16 08:00:12.430197,994.9805708333333
1,39.878087431791634,116.49932186878799,2023-01-16 08:10:27.430197,2023-01-16 12:30:21.549057,259.90198100000003
1,39.86131990233107,116.45281094349929,2023-01-16 12:43:51.549057,2023-01-16 13:46:25.785627,62.5706095
1,39.8781292682837,116.49911059669776,2023-01-16 14:32:10.785627,2023-01-16 14:37:55.785627,5.75
1,39.878081788609315,116.49931921299105,2023-01-16 14:38:55.785627,2023-01-16 18:38:54.481551,239.9782654
1,39.954904363742926,116.35128538188877,2023-01-16 19:23:39.481551,2023-01-16 19:33:54.481551,10.25
1,39.95498702698625,116.35121361361836,2023-01-16 19:34:54.481551,2023-01-16 20:06:56.189651,32.028468333333336
1,39.92489650188072,116.5327541203991,2023-01-16 20:53:41.189651,2023-01-17 08:07:50.294114,674.15174105
1,39.87809259080508,116.49932549425577,2023-01-17 08:18:20.294114,2023-01-17 12:01:47.092249,223.44663558333332
1,39.87856596393428,116.42786527711284,2023-01-17 12:31:47.092249,2023-01-17 13:13:36.402851,41.82184336666667
1,39.87807484111436,116.4993272791138,2023-01-17 13:37:36.402851,2023-01-17 17:53:48.221622,256.19697951666666
1,39.92474524017844,116.53271461492606,2023-01-17 18:11:03.221622,2023-01-17 18:16:18.221622,5.25
1,39.92490850151165,116.53274627537532,2023-01-17 18:17:18.221622,2023-01-18 08:20:58.431947,843.6701720833333
1,39.87807369549636,116.49932340755275,2023-01-18 08:31:13.431947,2023-01-18 11:34:59.040762,183.76014691666666
1,39.939128541791625,116.23505186727893,2023-01-18 13:16:44.040762,2023-01-18 14:07:03.107282,50.31777533333333
1,39.878102408088935,116.49932960951999,2023-01-18 15:29:03.107282,2023-01-18 17:17:18.107282,108.25
1,39.878082572351694,116.49932864106076,2023-01-18 17:18:18.107282,2023-01-18 19:19:44.379437,121.43786924999999
1,39.924909849196595,116.53275411892042,2023-01-18 19:36:59.379437,2023-01-19 08:28:50.007038,771.84379335
1,39.87807333182354,116.49933082761059,2023-01-19 08:39:35.007038,2023-01-19 12:56:04.897049,256.49816685
1,40.03771186737038,116.20034853196898,2023-01-19 15:11:04.897049,2023-01-19 15:55:10.966816,44.10116278333333
1,39.878054281597414,116.49934195339002,2023-01-19 18:16:40.966816,2023-01-19 18:48:55.966816,32.25
1,39.87807038588058,116.49933382170993,2023-01-19 18:49:55.966816,2023-01-19 21:54:57.920803,185.03256645000002
1,39.86129544914408,116.45267424625027,2023-01-19 22:07:27.920803,2023-01-19 23:05:31.121506,58.05334505
1,39.92491624919357,116.5327527109593,2023-01-19 23:34:16.121506,2023-01-20 07:53:56.883751,499.67937075000003
1,39.878093105605146,116.49932514040484,2023-01-20 08:04:11.883751,2023-01-20 11:13:56.786014,189.74837105
1,39.9391636039074,116.23503814073464,2023-01-20 13:00:56.786014,2023-01-20 14:04:18.420840,63.36058043333333
1,39.87808143721664,116.49933856815284,2023-01-20 16:28:03.420840,2023-01-20 18:10:18.420840,102.25
1,39.878079792815925,116.4993585824596,2023-01-20 18:11:18.420840,2023-01-20 20:06:51.477222,115.5509397
1,39.92491302635222,116.53275511676009,2023-01-20 20:24:06.477222,2023-01-22 07:19:40.059515,2095.5597048833333
1,39.9549487660994,116.3512448498656,2023-01-22 08:06:10.059515,2023-01-22 08:16:25.059515,10.25
1,39.954944094194715,116.35118445670213,2023-01-22 08:17:25.059515,2023-01-22 09:49:52.514712,92.45758661666667
1,39.9249556964088,116.53265399748072,2023-01-22 10:36:22.514712,2023-01-22 10:42:37.514712,6.25
1,39.92490774910877,116.53275994603746,2023-01-22 10:43:37.514712,2023-01-23 07:54:31.444248,1270.8988256
1,39.878077210295416,116.49931130811343,2023-01-23 08:04:16.444248,2023-01-23 12:58:38.437869,294.36656035000004
1,39.878566309419455,116.4278827171926,2023-01-23 13:28:38.437869,2023-01-23 14:45:37.865931,76.9904677
1,39.87809727760977,116.49920272330483,2023-01-23 15:21:22.865931,2023-01-23 15:30:52.865931,9.5
1,39.87810276636201,116.49933788336018,2023-01-23 15:31:52.865931,2023-01-23 19:07:05.320022,215.20756818333334
1,39.92490274196489,116.53275271033581,2023-01-23 19:24:20.320022,2023-01-24 08:51:29.258191,807.1489694833333
1,39.878090682793115,116.4993149374271,2023-01-24 09:01:59.258191,2023-01-24 13:03:18.228370,241.31616965
1,39.93907639965498,116.23509823441792,2023-01-24 17:41:03.228370,2023-01-24 17:47:48.228370,6.75
1,39.939169929088685,116.23501873433835,2023-01-24 17:48:48.228370,2023-01-24 18:55:15.697719,66.45782248333333
1,39.8780870769178,116.49932190578357,2023-01-24 21:43:15.697719,2023-01-24 23:59:45.697719,136.5
1,39.924881145107875,116.53271497262212,2023-01-25 05:58:49.106260,2023-01-25 06:14:00.000000,15.181562333333334
1,39.92490097887611,116.53275895827117,2023-01-25 06:15:00.000000,2023-01-25 07:55:13.936583,100.23227638333333
1,39.878089623110604,116.49932647739391,2023-01-25 08:04:13.936583,2023-01-25 12:32:47.926974,268.56650651666666
1,39.878583486651074,116.42786173211414,2023-01-25 13:11:02.926974,2023-01-25 14:10:20.716685,59.296495183333334
1,39.87808728581336,116.49932727999536,2023-01-25 14:35:35.716685,2023-01-25 18:23:10.116021,227.57332226666668
1,39.92479909115818,116.5327814278534,2023-01-25 18:40:25.116021,2023-01-25 18:53:40.116021,13.25
1,39.92491391100855,116.53274833973664,2023-01-25 18:54:40.116021,2023-01-26 08:23:45.389588,809.0878927833332
1,39.87808997113645,116.49933340788458,2023-01-26 08:36:00.389588,2023-01-26 12:48:06.245987,252.09760665000002
1,39.941836004264786,116.31689775882063,2023-01-26 13:49:36.245987,2023-01-26 14:35:29.672694,45.89044511666667
1,39.878087898096666,116.49933211790412,2023-01-26 16:02:29.672694,2023-01-26 20:30:56.844478,268.4528630666667
1,39.92491380574361,116.53275246307241,2023-01-26 20:48:11.844478,2023-01-27 07:48:28.542649,660.2783028499999
1,39.878090663690145,116.49932617787631,2023-01-27 08:02:43.542649,2023-01-27 12:01:06.681114,238.38564108333333
1,39.86131467293196,116.45269812720906,2023-01-27 12:17:51.681114,2023-01-27 13:10:06.681114,52.25
1,39.86125217744005,116.45264032250418,2023-01-27 13:11:06.681114,2023-01-27 13:17:08.609273,6.032135983333333
1,39.87808942468767,116.49930399699308,2023-01-27 13:33:53.609273,2023-01-27 16:57:34.253187,203.67739856666668
1,39.886672529210045,116.30662401661557,2023-01-27 17:46:04.253187,2023-01-27 17:54:19.253187,8.25
1,39.886681975177495,116.30652237436614,2023-01-27 17:55:19.253187,2023-01-27 18:32:49.549187,37.504933333333334
1,39.924913990275165,116.53271642659035,2023-01-27 19:31:19.549187,2023-01-27 20:22:34.549187,51.25
1,39.92491201827938,116.53275002311611,2023-01-27 20:23:34.549187,2023-01-29 07:57:48.649604,2134.23500695
1,39.87861926303487,116.42785657252423,2023-01-29 08:28:03.649604,2023-01-29 08:35:18.649604,7.25
1,39.87858058307641,116.42781832534008,2023-01-29 08:36:18.649604,2023-01-29 10:20:31.291093,104.21069148333332
1,39.924864597346435,116.53277133703727,2023-01-29 10:50:31.291093,2023-01-29 11:22:46.291093,32.25
1,39.92491187415497,116.5327503670307,2023-01-29 11:23:46.291093,2023-01-30 06:51:29.203646,1167.7152092166666
1,39.878094575399814,116.49933403951886,2023-01-30 07:05:14.203646,2023-01-30 11:55:16.145903,290.03237095
1,39.9418081378339,116.31677232594038,2023-01-30 12:52:01.145903,2023-01-30 13:06:16.145903,14.25
1,39.94184581227824,116.31679385948402,2023-01-30 13:07:16.145903,2023-01-30 14:15:59.756446,68.72684238333333
1,39.87809436248281,116.49931676039235,2023-01-30 16:46:59.756446,2023-01-30 20:44:02.042122,237.0380946
1,39.92492963011718,116.53272557432123,2023-01-30 21:01:02.042122,2023-01-30 21:15:17.042122,14.25
1,39.92490555570267,116.53275037939865,2023-01-30 21:16:17.042122,2023-01-31 07:15:21.091889,599.0674961166666
1,39.878088162169576,116.49932823897495,2023-01-31 07:27:21.091889,2023-01-31 11:43:24.176118,256.05140381666666
1,39.939144964287664,116.23502821239518,2023-01-31 13:06:09.176118,2023-01-31 14:24:41.887949,78.54519718333333
1,39.87809317254113,116.49931914597192,2023-01-31 15:52:11.887949,2023-01-31 17:08:26.887949,76.25
1,39.878074232910926,116.49932635213322,2023-01-31 17:09:26.887949,2023-01-31 20:10:18.224037,180.85560146666666
1,39.924900226397895,116.53274531505183,2023-01-31 20:27:48.224037,2023-02-01 08:54:41.332019,746.8851330333333
1,39.87808911805886,116.49931443678574,2023-02-01 09:03:56.332019,2023-02-01 12:55:57.368771,232.0172792
1,39.941814511620194,116.31683223922018,2023-02-01 14:41:27.368771,2023-02-01 15:51:57.368771,70.5
1,39.94193450324561,116.31678947402544,2023-02-01 15:52:57.368771,2023-02-01 16:06:15.697270,13.305474983333333
1,39.87808494592601,116.49935086324687,2023-02-01 17:38:00.697270,2023-02-01 21:09:05.361856,211.07774310000002
1,39.92490601096041,116.53274977422454,2023-02-01 21:26:35.361856,2023-02-02 08:18:44.733636,652.1561963333334
1,39.87809394975399,116.49932150464618,2023-02-02 08:28:44.733636,2023-02-02 12:53:19.342709,264.5768178833333
1,39.94182110074544,116.31686636537603,2023-02-02 14:40:19.342709,2023-02-02 15:31:44.635793,51.4215514
1,39.87807889425071,116.49931432815225,2023-02-02 16:52:29.635793,2023-02-02 21:04:47.294388,252.2943099166667
1,39.861249586735816,116.45267770771709,2023-02-02 21:17:17.294388,2023-02-02 21:45:18.019801,28.012090216666664
1,39.92490641448253,116.53274907626576,2023-02-02 22:14:03.019801,2023-02-03 08:00:40.688330,586.6278088166667
1,39.878223051980136,116.49932990214378,2023-02-03 08:14:40.688330,2023-02-03 08:28:55.688330,14.25
1,39.87808484964121,116.49933384402112,2023-02-03 08:29:55.688330,2023-02-03 11:51:00.093546,201.07342026666666
1,39.87858320585544,116.42794415118595,2023-02-03 12:25:00.093546,2023-02-03 12:33:30.093546,8.5
1,39.87857865696548,116.42781536388881,2023-02-03 12:34:30.093546,2023-02-03 13:49:58.887218,75.47989453333334
1,39.8780786362656,116.49931511502203,2023-02-03 14:34:58.887218,2023-02-03 18:05:29.315391,210.50713621666668
1,39.92490218524629,116.53274267143996,2023-02-03 18:22:59.315391,2023-02-04 08:27:30.049874,844.5122413833334
1,40.03762331422258,116.20032653692452,2023-02-04 09:59:30.049874,2023-02-04 10:08:45.049874,9.25
1,40.03771301259518,116.20027987828917,2023-02-04 10:09:45.049874,2023-02-04 13:19:43.450241,189.97333945
1,39.924906771149985,116.5327424147171,2023-02-04 14:51:43.450241,2023-02-04 15:24:58.450241,33.25
1,39.924908808194324,116.53274956557766,2023-02-04 15:25:58.450241,2023-02-05 07:08:55.358583,942.9484723666667
1,39.87864512981853,116.42790244214491,2023-02-05 07:38:55.358583,2023-02-05 07:46:10.358583,7.25
1,39.87856068497308,116.42782769141124,2023-02-05 07:47:10.358583,2023-02-05 10:45:47.074672,178.61193481666666
1,39.92490637007493,116.53275312896781,2023-02-05 11:16:02.074672,2023-02-06 07:58:16.761139,1242.24477445
1,39.87808353509204,116.4993187077116,2023-02-06 08:14:31.761139,2023-02-06 10:50:37.002870,156.08736218333334
1,39.93916106903036,116.23504983703194,2023-02-06 12:30:52.002870,2023-02-06 13:43:16.520463,72.40862655
1,39.878071500046346,116.49933214658496,2023-02-06 15:09:01.520463,2023-02-06 19:18:50.513957,249.81655823333332
1,39.9391597190991,116.23513197507633,2023-02-06 20:28:35.513957,2023-02-06 20:34:50.513957,6.25
1,39.93915779243182,116.23499156414954,2023-02-06 20:35:50.513957,2023-02-06 21:38:11.903750,62.356496549999996
1,39.92490578503314,116.53274837667506,2023-02-06 22:53:41.903750,2023-02-07 01:00:00.000000,126.30160416666666
1,39.92491287234093,116.53274841765092,2023-02-07 01:01:00.000000,2023-02-07 08:34:12.965461,453.21609101666667
1,39.87806383046203,116.4993222800703,2023-02-07 08:43:27.965461,2023-02-07 13:11:00.966203,267.5500123666667
1,39.87857419793309,116.42784803570423,2023-02-07 13:30:15.966203,2023-02-07 14:45:19.496666,75.05884105
1,39.87809996517189,116.49932123724024,2023-02-07 15:06:49.496666,2023-02-07 16:56:04.496666,109.25
1,39.87809775634383,116.49935084335009,2023-02-07 16:57:04.496666,2023-02-07 18:39:42.260448,102.62939636666667
1,39.92490919899278,116.53275033638411,2023-02-07 18:56:57.260448,2023-02-08 07:28:52.078403,751.9136325833333
1,39.878217233548334,116.49938438878,2023-02-08 07:44:22.078403,2023-02-08 07:50:37.078403,6.25
1,39.87808792197659,116.49934050193062,2023-02-08 07:51:37.078403,2023-02-08 12:10:15.223472,258.63575115
1,39.93913427079854,116.23502027874517,2023-02-08 13:36:45.223472,2023-02-08 14:44:50.289280,68.08443013333333
1,39.87812447575657,116.49928857092765,2023-02-08 16:00:35.289280,2023-02-08 16:25:50.289280,25.25
1,39.87809091982422,116.49933570692222,2023-02-08 16:26:50.289280,2023-02-08 19:19:52.380673,173.03485655
1,40.037711639524915,116.20031164170783,2023-02-08 20:52:37.380673,2023-02-08 21:40:19.756980,47.706271783333335
1,39.92490523385874,116.53275428623652,2023-02-08 23:12:19.756980,2023-02-09 08:09:05.513727,536.76261245
1,39.87807536548094,116.4993421908953,2023-02-09 08:20:05.513727,2023-02-09 11:48:27.876678,208.37271585
1,39.87858700680698,116.42786055725311,2023-02-09 12:25:27.876678,2023-02-09 13:15:57.876678,50.5
1,39.87854356236012,116.42781611260128,2023-02-09 13:16:57.876678,2023-02-09 13:30:22.320324,13.4073941
1,39.87814247092154,116.49902369450322,2023-02-09 14:02:07.320324,2023-02-09 14:07:37.320324,5.5
1,39.87809765296147,116.49932921488727,2023-02-09 14:08:37.320324,2023-02-09 17:15:25.314391,186.79990111666666
1,39.86130273294811,116.45261464998782,2023-02-09 17:27:55.314391,2023-02-09 17:42:41.955831,14.777357333333333
1,39.924840722733315,116.53270977634801,2023-02-09 18:11:26.955831,2023-02-09 18:18:41.955831,7.25
1,39.92490328185649,116.5327551308792,2023-02-09 18:19:41.955831,2023-02-10 08:07:40.375742,827.9736651833333
1,39.878084636418706,116.49931365488526,2023-02-10 08:20:10.375742,2023-02-10 12:00:26.084706,220.26181606666665
1,39.86128859435334,116.45273781409833,2023-02-10 12:36:26.084706,2023-02-10 13:37:11.084706,60.75
1,39.861224216718156,116.45275451797606,2023-02-10 13:38:11.084706,2023-02-10 13:46:45.505136,8.573673833333334
1,39.878089598373165,116.49932384591906,2023-02-10 14:09:15.505136,2023-02-10 18:42:00.005519,272.74167305000003
1,39.92491008585968,116.53275432795078,2023-02-10 18:59:30.005519,2023-02-11 07:38:15.493935,758.7581402666667
1,39.94183600216,116.31680797658332,2023-02-11 08:33:00.493935,2023-02-11 11:16:45.076858,163.74304871666666
1,39.924872620532405,116.53268794637721,2023-02-11 12:11:15.076858,2023-02-11 12:19:30.076858,8.25
1,39.92490512681581,116.5327513612725,2023-02-11 12:20:30.076858,2023-02-12 09:08:09.796386,1247.6619921333333
1,39.941871442963865,116.31680602268762,2023-02-12 10:03:09.796386,2023-02-12 12:50:36.945548,167.45248603333332
1,39.92490883564755,116.53275222035556,2023-02-12 13:45:21.945548,2023-02-13 07:49:24.894421,1084.0491478833333
1,39.87808808395637,116.49931604317592,2023-02-13 08:02:09.894421,2023-02-13 12:37:36.299991,275.4400928333333
1,40.03762232561496,116.2003913385449,2023-02-13 15:48:36.299991,2023-02-13 16:28:54.932567,40.31054293333333
1,39.87809392417169,116.49932000736825,2023-02-13 20:24:24.932567,2023-02-13 23:59:54.932567,215.5
1,39.92489957060736,116.53274991976697,2023-02-14 00:37:35.252431,2023-02-14 08:17:10.486931,459.58724166666667
1,39.87809630520675,116.49932489482524,2023-02-14 08:29:25.486931,2023-02-14 11:59:15.178002,209.82818451666665
1,40.037721435919295,116.2003086395415,2023-02-14 13:33:15.178002,2023-02-14 14:44:43.364575,71.46977621666666
1,39.878106087895205,116.49921433682348,2023-02-14 20:23:43.364575,2023-02-14 20:34:28.364575,10.75
1,39.87808674792658,116.49934475137157,2023-02-14 20:35:28.364575,2023-02-14 23:59:28.364575,204.0
1,39.92490217984061,116.5327492088292,2023-02-15 00:38:00.000000,2023-02-15 08:35:26.524294,477.44207156666664
1,39.87809622979954,116.49934495887103,2023-02-15 08:47:56.524294,2023-02-15 13:03:51.639797,255.91859171666667
1,40.03770306746143,116.20027272697659,2023-02-15 15:38:21.639797,2023-02-15 16:41:52.077924,63.507302116666665
1,39.87807923002285,116.49932013919015,2023-02-15 18:53:37.077924,2023-02-15 20:11:52.077924,78.25
1,39.8780812957979,116.49931340300977,2023-02-15 20:12:52.077924,2023-02-15 22:38:32.252344,145.66957366666665
1,39.92487777607936,116.53271874267725,2023-02-15 22:55:47.252344,2023-02-15 23:19:02.252344,23.25
1,39.92490706207246,116.53277838358044,2023-02-15 23:20:02.252344,2023-02-15 23:58:02.252344,38.0
2,39.95484766550752,116.51349055849178,2023-01-01 00:00:00.000000,2023-01-01 08:12:58.149637,492.96916061666667
2,39.91198781254535,116.32091244800921,2023-01-01 09:03:28.149637,2023-01-01 12:38:46.908438,215.31264668333333
2,39.95480894111111,116.5134370815588,2023-01-01 13:29:01.908438,2023-01-01 13:41:16.908438,12.25
2,39.954849511131606,116.51350086657325,2023-01-01 13:42:16.908438,2023-01-02 07:31:29.534819,1069.2104396833333
2,39.996730880699026,116.56314015412721,2023-01-02 07:44:59.534819,2023-01-02 11:20:00.245421,215.01184336666665
2,39.99044103102635,116.44116462804634,2023-01-02 12:04:45.245421,2023-01-02 13:06:42.998576,61.962552583333334
2,39.99672258406864,116.56316263372526,2023-01-02 14:20:42.998576,2023-01-02 18:06:13.565008,225.50944053333333
2,40.03464040026979,116.25078161327656,2023-01-02 19:26:13.565008,2023-01-02 19:51:02.989000,24.8237332
2,39.95484629252624,116.51350046496731,2023-01-02 21:02:32.989000,2023-01-03 08:20:48.505306,678.2586051
2,39.9967530869574,116.56315348501492,2023-01-03 08:31:33.505306,2023-01-03 12:07:13.207844,215.66170896666665
2,40.034655225197135,116.25085594344017,2023-01-03 13:45:43.207844,2023-01-03 14:52:28.648320,66.75734126666667
2,39.996745285933,116.56314631306853,2023-01-03 19:48:58.648320,2023-01-03 21:44:43.648320,115.75
2,39.99673777707377,116.563160582652,2023-01-03 21:45:43.648320,2023-01-03 23:59:43.648320,134.0
2,39.91229050173487,116.3218377070907,2023-01-04 01:23:47.972310,2023-01-04 01:47:44.958145,23.949763916666665
2,39.95484422936949,116.51349938804994,2023-01-04 02:37:59.958145,2023-01-04 08:29:25.520279,351.42603556666666
2,39.99672975754695,116.56314127135596,2023-01-04 08:39:40.520279,2023-01-04 11:57:36.444957,197.93207796666667
2,39.990443261832695,116.44114552384812,2023-01-04 12:47:36.444957,2023-01-04 14:09:26.928892,81.84139891666668
2,39.99674311574918,116.56315417268203,2023-01-04 15:04:41.928892,2023-01-04 19:21:08.874353,256.44909101666667
2,39.95490237734078,116.5135027374569,2023-01-04 19:39:08.874353,2023-01-04 20:18:23.874353,39.25
2,39.9548427886346,116.51349880315486,2023-01-04 20:19:23.874353,2023-01-05 07:51:42.498451,692.3104016333333
2,39.99672034025306,116.56314483578588,2023-01-05 08:04:27.498451,2023-01-05 12:36:09.366298,271.69779745
2,39.990459767476516,116.44126389614216,2023-01-05 13:55:24.366298,2023-01-05 14:34:07.021653,38.71092258333333
2,39.9966054697615,116.56294283906641,2023-01-05 16:12:22.021653,2023-01-05 16:19:07.021653,6.75
2,39.996742501562906,116.56315352871823,2023-01-05 16:20:07.021653,2023-01-05 20:05:57.047555,225.83376503333332
2,39.95492478476662,116.51359018303421,2023-01-05 20:24:12.047555,2023-01-05 20:35:27.047555,11.25
2,39.95484854543662,116.5135054160869,2023-01-05 20:36:27.047555,2023-01-06 08:37:29.637304,721.0431624833333
2,39.996706331658835,116.56311494640532,2023-01-06 08:54:44.637304,2023-01-06 09:03:59.637304,9.25
